player_id,name,age,gender,country,height,weight,ball_controlling_skills,body_reflexes,body_balance,jumping_skills,penalties_conversion_rate,mental_strength,goalkeeping_skills,defending_skills,passing_skills,dribbling_skills,shot_accuracy,body_strength_stamina,max_running_speed,strong_foot,behaviour_rating,matches_played,fitness_rating,trophies_won,dedication_level,coaching,years_of_experience,no_of_disqualifications,selection
PLID_21018,Sherwood Cartledge,20,M,Cameroon,5'7,,67.0,81.0,92.0,73.0,58.0,68.0,10.0,38.0,58.0,39.0,61.0,64.0,32.0,None,5.9,0.0,7.0,5.0,Medium,Academy,,0.0,1
PLID_19642,Kayleen Andreotti,27,M,Panama,6'2,194lbs,54.0,35.0,32.0,55.0,50.0,62.0,9.0,67.0,48.0,18.0,50.0,73.0,17.2,Any,6.3,0.0,5.1,5.0,Medium,Academy,13.0,0.0,1
PLID_13531,Gina Helbing,22,F,Colombia,6'0,152lbs,64.0,80.0,56.0,65.0,67.0,62.0,13.0,43.0,62.0,36.0,65.0,71.0,28.8,None,6.3,0.0,8.5,4.0,Medium,Unknown,7.0,0.0,1
PLID_3074,Jena Grassi,24,M,Chile,5'8,150lbs,63.0,75.0,67.0,66.0,67.0,53.0,12.0,35.0,57.0,36.0,64.0,64.0,27.1,Right,6.4,1.0,7.1,5.0,High,Academy,9.0,0.0,0
PLID_19141,Casimira Decola,25,M,Ivory Coast,6'0,179lbs,72.0,68.0,62.0,92.0,42.0,68.0,11.0,75.0,67.0,39.0,58.0,88.0,26.4,Left,7.1,0.0,8.7,4.0,Medium,Talent Hunt,10.0,0.0,1
PLID_12852,Brittaney Dickison,28,F,Poland,5'8,158lbs,69.0,71.0,76.0,31.0,72.0,64.0,11.0,52.0,71.0,34.0,66.0,56.0,19.6,Left,7.4,36.0,5.7,6.0,Medium,Source,14.0,4.0,1
PLID_13630,Vito Allsup,24,F,Argentina,5'10,152lbs,51.0,60.0,65.0,80.0,42.0,59.0,12.0,62.0,54.0,26.0,,78.0,25.3,Right,5.8,1.0,8.3,3.0,Medium,Talent Hunt,9.0,0.0,0
PLID_13445,Priscilla Weinstock,19,M,Italy,6'2,178lbs,55.0,62.0,49.0,64.0,39.0,56.0,12.0,58.0,54.0,27.0,46.0,69.0,26.0,Right,5.6,0.0,7.0,4.0,Medium,Academy,5.0,0.0,0
PLID_21287,Meaghan Loveless,30,F,Poland,6'2,211lbs,41.0,29.0,33.0,59.0,34.0,71.0,12.0,62.0,56.0,20.0,42.0,64.0,14.9,Right,7.1,0.0,3.4,3.0,Medium,Academy,15.0,0.0,0
PLID_17277,Leeanna Dambrosia,26,F,Brazil,6'2,187lbs,15.0,22.0,32.0,22.0,26.0,55.0,68.0,11.0,19.0,8.0,12.0,34.0,5.4,None,5.7,1.0,,3.0,Medium,Academy,12.0,0.0,0
PLID_6728,Michelina Albertini,30,M,France,5'11,161lbs,22.0,44.0,42.0,60.0,21.0,48.0,68.0,20.0,24.0,8.0,14.0,49.0,16.5,Right,5.9,0.0,2.6,3.0,Medium,Academy,16.0,0.0,0
PLID_17451,Elidia Troester,16,F,Sweden,6'0,154lbs,50.0,58.0,61.0,54.0,37.0,49.0,12.0,53.0,47.0,27.0,32.0,52.0,22.8,Right,5.1,0.0,5.6,4.0,Medium,Unknown,1.0,0.0,0
PLID_15931,Genaro Winner,27,F,Russia,6'2,171lbs,30.0,47.0,47.0,56.0,41.0,47.0,67.0,22.0,35.0,10.0,17.0,50.0,18.9,Right,5.8,0.0,3.8,3.0,Medium,Academy,12.0,0.0,0
PLID_16323,Maudie Sapp,16,M,Ghana,5'10,159lbs,61.0,65.0,68.0,58.0,43.0,44.0,10.0,52.0,50.0,30.0,39.0,62.0,22.3,Right,5.8,0.0,6.6,2.0,Medium,,1.0,0.0,1
PLID_5690,Christene Saltzman,16,M,England,5'9,157lbs,77.0,76.0,82.0,69.0,61.0,72.0,12.0,70.0,75.0,40.0,60.0,68.0,26.0,Right,7.4,1.0,8.1,7.0,Medium,Academy,2.0,0.0,1
PLID_20063,Crista Bean,25,F,Greece,6'0,148lbs,71.0,75.0,75.0,66.0,55.0,77.0,10.0,75.0,72.0,38.0,62.0,79.0,27.8,Any,8.1,0.0,9.4,3.0,High,Talent Hunt,10.0,0.0,1
PLID_21002,Carolann Whitby,17,M,Canada,5'7,161lbs,,55.0,74.0,56.0,43.0,53.0,9.0,48.0,56.0,28.0,41.0,44.0,19.5,Left,4.6,0.0,3.2,3.0,Medium,Source,2.0,0.0,0
PLID_6972,Roslyn Splawn,19,F,Germany,6'3,179lbs,63.0,65.0,49.0,53.0,39.0,49.0,11.0,58.0,58.0,32.0,52.0,64.0,31.5,Left,6.0,0.0,6.6,3.0,High,Academy,4.0,0.0,1
PLID_23243,Caroline Armbruster,16,M,Colombia,5'11,176lbs,47.0,45.0,63.0,76.0,31.0,59.0,10.0,48.0,42.0,20.0,30.0,72.0,21.1,Any,5.4,1.0,7.0,3.0,Medium,Academy,2.0,0.0,0
PLID_15611,Glenda Carollo,21,F,Finland,6'6,196lbs,16.0,37.0,32.0,38.0,14.0,48.0,68.0,20.0,20.0,8.0,15.0,44.0,14.7,Left,5.7,0.0,2.9,3.0,Medium,Academy,6.0,0.0,1
PLID_7035,Zoraida Alanis,16,M,Australia,5'10,154lbs,55.0,61.0,71.0,58.0,40.0,53.0,10.0,51.0,52.0,28.0,,59.0,24.8,Right,4.5,0.0,6.1,2.0,Medium,Academy,2.0,0.0,0
PLID_21303,Kristeen Coddington,25,M,Italy,5'7,154lbs,59.0,82.0,90.0,65.0,56.0,58.0,17.0,41.0,57.0,32.0,53.0,52.0,24.1,Right,5.8,0.0,5.3,2.0,Medium,Source,11.0,0.0,0
PLID_18446,Danny Larkin,57,F,Spain,5'9,163lbs,67.0,63.0,62.0,57.0,70.0,42.0,12.0,60.0,48.0,30.0,38.0,55.0,22.1,Right,5.3,0.0,6.0,3.0,Medium,Academy,3.0,0.0,1
PLID_9640,Rebecka Hofer,18,M,China PR,5'11,154lbs,40.0,80.0,68.0,74.0,65.0,44.0,11.0,29.0,48.0,33.0,48.0,54.0,26.2,Right,5.6,1.0,5.9,5.0,Medium,Academy,4.0,0.0,0
PLID_1797,Markita Zinck,16,M,Denmark,6'0,176lbs,54.0,60.0,60.0,59.0,44.0,47.0,10.0,50.0,51.0,26.0,44.0,52.0,19.3,None,4.4,0.0,4.1,5.0,Medium,Academy,2.0,0.0,0
PLID_9944,Miguelina Tosi,18,M,France,5'10,171lbs,61.0,60.0,66.0,59.0,54.0,65.0,14.0,62.0,61.0,31.0,47.0,72.0,23.4,Any,6.0,0.0,7.2,4.0,Medium,Academy,3.0,0.0,1
PLID_304,Stephane Chauncey,22,F,Russia,5'11,163lbs,74.0,75.0,70.0,61.0,75.0,70.0,12.0,37.0,68.0,41.0,63.0,66.0,30.2,Any,7.0,1.0,,2.0,Medium,Source,8.0,0.0,1
PLID_12392,Prudence Obando,19,F,Algeria,5'10,150lbs,69.0,59.0,64.0,52.0,45.0,70.0,13.0,61.0,66.0,34.0,55.0,72.0,23.9,Right,5.9,0.0,8.8,5.0,Medium,Talent Hunt,5.0,0.0,1
PLID_19875,Lacey Byham,17,F,France,6'0,159lbs,54.0,48.0,69.0,67.0,22.0,49.0,10.0,52.0,53.0,19.0,43.0,63.0,22.3,Right,4.4,1.0,6.0,5.0,Medium,Academy,3.0,0.0,1
PLID_9004,Luciano Jolliff,17,F,Poland,6'3,179lbs,26.0,29.0,31.0,42.0,21.0,49.0,53.0,16.0,22.0,6.0,14.0,40.0,7.5,Right,3.8,0.0,1.8,5.0,Medium,Academy,2.0,0.0,0
PLID_19928,Tyesha Zoller,24,M,Poland,6'1,176lbs,63.0,63.0,58.0,79.0,61.0,64.0,11.0,64.0,62.0,33.0,61.0,76.0,28.5,Left,5.6,0.0,8.5,4.0,High,Talent Hunt,10.0,0.0,0
PLID_8511,Antonio Mast,16,F,France,5'11,168lbs,81.0,80.0,80.0,62.0,60.0,82.0,9.0,72.0,77.0,45.0,,77.0,29.2,Right,8.0,0.0,8.1,2.0,High,Unknown,1.0,0.0,1
PLID_13047,Deborah Brenton,28,F,Argentina,6'2,174lbs,14.0,49.0,45.0,63.0,24.0,53.0,76.0,18.0,32.0,8.0,14.0,52.0,15.9,Right,7.5,0.0,,2.0,Medium,Academy,13.0,0.0,1
PLID_1122,Sparkle Moats,18,F,Chile,6'0,183lbs,15.0,32.0,57.0,51.0,21.0,43.0,65.0,20.0,30.0,10.0,19.0,41.0,15.6,Right,6.5,1.0,3.0,3.0,Medium,Academy,,0.0,1
PLID_17298,Ulrike Zinck,16,M,Italy,6'0,163lbs,63.0,70.0,51.0,55.0,64.0,55.0,10.0,30.0,61.0,34.0,59.0,52.0,27.6,Right,5.3,1.0,5.1,3.0,Medium,Source,2.0,0.0,1
PLID_1082,Margarito Ratchford,30,F,England,6'1,154lbs,56.0,51.0,56.0,68.0,17.0,57.0,10.0,60.0,58.0,25.0,35.0,68.0,18.8,Right,5.3,1.0,7.0,3.0,Medium,Academy,15.0,0.0,0
PLID_13866,Fabiola Benjamin,19,M,Italy,6'4,176lbs,37.0,44.0,54.0,67.0,33.0,39.0,7.0,53.0,36.0,16.0,31.0,66.0,21.2,None,4.1,1.0,6.1,4.0,Medium,Academy,4.0,0.0,0
PLID_12931,Enola Perone,33,F,Chile,6'0,192lbs,14.0,30.0,55.0,71.0,60.0,62.0,72.0,20.0,32.0,10.0,17.0,44.0,20.4,Right,7.4,1.0,2.7,2.0,Medium,Academy,18.0,0.0,1
PLID_23019,Mana Lindsey,22,F,South Africa,6'2,168lbs,61.0,70.0,56.0,70.0,64.0,61.0,10.0,65.0,58.0,25.0,,71.0,27.1,None,5.9,1.0,7.5,3.0,Medium,Unknown,7.0,0.0,1
PLID_21412,Herma Finnerty,21,F,Greece,6'2,187lbs,53.0,42.0,34.0,75.0,27.0,63.0,3.0,62.0,48.0,25.0,31.0,72.0,21.6,Right,5.6,1.0,6.2,4.0,Medium,Talent Hunt,6.0,0.0,1
PLID_11843,Mason Harty,22,M,Spain,5'9,163lbs,83.0,71.0,79.0,59.0,59.0,77.0,11.0,70.0,88.0,42.0,74.0,82.0,25.5,None,8.7,73.0,9.4,5.0,High,Talent Hunt,7.0,10.0,1
PLID_10517,Cedrick Overbey,29,F,Denmark,6'1,172lbs,63.0,67.0,55.0,70.0,64.0,68.0,13.0,51.0,65.0,34.0,,61.0,24.6,None,6.9,0.0,6.4,5.0,High,Academy,14.0,0.0,0
PLID_14093,Keitha China,16,F,Norway,6'4,192lbs,65.0,67.0,61.0,66.0,68.0,60.0,10.0,42.0,49.0,35.0,58.0,78.0,28.6,Left,6.0,0.0,,4.0,High,Talent Hunt,1.0,0.0,1
PLID_14366,Deborah Bouie,17,F,Germany,6'0,163lbs,75.0,76.0,74.0,54.0,49.0,72.0,11.0,61.0,72.0,40.0,60.0,66.0,25.8,Right,7.7,0.0,7.7,5.0,Medium,Academy,2.0,0.0,1
PLID_3238,Laree Brandel,27,M,Poland,5'9,139lbs,70.0,86.0,83.0,66.0,63.0,64.0,11.0,46.0,62.0,38.0,60.0,58.0,32.9,Right,6.5,,8.2,4.0,High,Unknown,13.0,0.0,1
PLID_4091,Grady Tullius,16,M,Chile,5'9,161lbs,55.0,58.0,59.0,62.0,59.0,43.0,8.0,35.0,48.0,30.0,48.0,52.0,23.9,Right,4.7,1.0,4.3,2.0,Medium,Source,1.0,0.0,0
PLID_5271,Kristeen Kennemer,23,M,Sweden,5'8,159lbs,64.0,85.0,86.0,84.0,49.0,68.0,10.0,60.0,62.0,36.0,51.0,66.0,28.8,Any,5.8,0.0,8.0,8.0,High,Academy,9.0,0.0,0
PLID_19269,Herma Zeitler,23,M,Republic of Ireland,5'11,176lbs,58.0,69.0,72.0,72.0,59.0,61.0,12.0,58.0,62.0,28.0,52.0,70.0,22.6,Right,5.2,1.0,7.9,2.0,Medium,Talent Hunt,8.0,0.0,0
PLID_14172,Luvenia Cimini,28,M,Australia,6'2,218lbs,18.0,42.0,57.0,65.0,37.0,32.0,71.0,19.0,21.0,6.0,14.0,56.0,18.6,Right,7.1,0.0,3.4,4.0,Medium,Academy,14.0,0.0,1
PLID_15683,Lois Toledo,23,M,Austria,6'2,192lbs,61.0,57.0,63.0,59.0,66.0,52.0,10.0,32.0,50.0,30.0,55.0,80.0,22.3,Right,,1.0,7.6,4.0,Medium,Academy,8.0,0.0,0
PLID_12211,Hellen Strobel,19,F,Germany,6'2,196lbs,63.0,52.0,49.0,67.0,41.0,67.0,12.0,68.0,64.0,30.0,45.0,75.0,22.6,Left,7.6,39.0,7.1,3.0,Medium,Unknown,4.0,5.0,1
PLID_19482,Luciano Doris,16,M,Germany,6'3,183lbs,18.0,38.0,36.0,61.0,22.0,33.0,63.0,18.0,23.0,6.0,17.0,50.0,12.4,Right,,0.0,3.5,1.0,Medium,Academy,1.0,0.0,1
PLID_19302,Drucilla Hodges,24,F,Wales,6'2,,74.0,50.0,59.0,88.0,79.0,75.0,10.0,52.0,64.0,34.0,70.0,78.0,19.5,Right,7.6,0.0,7.5,4.0,High,Unknown,10.0,0.0,1
PLID_23270,Jena Skipworth,25,M,Italy,6'0,165lbs,55.0,76.0,70.0,89.0,49.0,63.0,11.0,61.0,54.0,31.0,48.0,78.0,30.1,Left,6.3,0.0,8.6,2.0,High,Unknown,11.0,0.0,0
PLID_13535,Steve Dry,16,F,Spain,5'10,146lbs,52.0,67.0,73.0,48.0,42.0,38.0,9.0,32.0,41.0,30.0,43.0,53.0,24.6,Right,3.6,0.0,5.2,5.0,Medium,Academy,2.0,0.0,0
PLID_17830,Audry Brenton,16,M,Scotland,6'0,165lbs,65.0,63.0,60.0,51.0,47.0,49.0,11.0,37.0,52.0,34.0,44.0,56.0,25.3,Right,3.9,0.0,6.4,1.0,High,Academy,2.0,0.0,0
PLID_11932,Xenia Deslauriers,26,M,Japan,6'5,201lbs,19.0,53.0,40.0,72.0,27.0,33.0,68.0,16.0,38.0,10.0,23.0,56.0,17.9,Right,4.7,1.0,3.5,2.0,Medium,Academy,11.0,0.0,0
PLID_11293,Andra Corkill,18,F,Scotland,5'9,134lbs,60.0,81.0,70.0,52.0,63.0,60.0,9.0,31.0,59.0,33.0,55.0,68.0,28.3,Right,5.7,0.0,7.4,4.0,High,Academy,3.0,0.0,0
PLID_8128,Brinda Shepherd,16,F,Paraguay,5'10,150lbs,72.0,85.0,72.0,72.0,40.0,63.0,10.0,62.0,54.0,38.0,30.0,75.0,30.8,Left,6.4,0.0,8.7,4.0,High,Academy,2.0,0.0,1
PLID_9058,Karoline Raminez,16,M,Germany,6'0,161lbs,64.0,72.0,72.0,52.0,52.0,54.0,11.0,36.0,59.0,34.0,57.0,52.0,23.2,None,4.6,0.0,4.9,2.0,Medium,Academy,1.0,0.0,1
PLID_1844,Levi Au,16,F,Saudi Arabia,5'7,151lbs,46.0,60.0,71.0,62.0,40.0,43.0,11.0,55.0,47.0,25.0,40.0,56.0,24.9,Right,4.5,0.0,5.8,3.0,Medium,Academy,1.0,0.0,0
PLID_2534,Herbert Oakman,23,M,England,6'3,198lbs,45.0,64.0,43.0,81.0,37.0,54.0,8.0,54.0,43.0,20.0,29.0,78.0,18.2,Left,5.6,0.0,7.6,0.0,Medium,Academy,8.0,0.0,0
PLID_11568,Shakira Cocco,16,F,France,5'10,150lbs,50.0,60.0,72.0,56.0,32.0,50.0,9.0,54.0,51.0,28.0,32.0,56.0,23.5,Right,,0.0,5.8,0.0,Medium,Academy,1.0,0.0,0
PLID_11776,Keva Constantino,16,M,Japan,5'9,132lbs,43.0,75.0,81.0,71.0,37.0,41.0,11.0,46.0,44.0,28.0,,52.0,26.0,Right,5.4,1.0,5.8,1.0,Medium,Academy,1.0,0.0,0
PLID_2931,Danica Heather,17,M,China PR,6'0,161lbs,53.0,74.0,63.0,61.0,47.0,46.0,8.0,47.0,56.0,30.0,48.0,68.0,25.8,Left,5.1,1.0,6.2,5.0,Medium,Academy,2.0,0.0,1
PLID_2408,Candy Liz,24,F,Korea Republic,5'11,165lbs,59.0,77.0,65.0,62.0,50.0,44.0,11.0,42.0,61.0,30.0,51.0,66.0,30.9,Right,6.2,0.0,6.1,6.0,High,Academy,9.0,0.0,0
PLID_10825,Josette Leitner,21,M,Korea Republic,6'5,198lbs,,29.0,55.0,59.0,19.0,43.0,68.0,16.0,29.0,8.0,13.0,52.0,16.1,Right,6.3,0.0,3.5,5.0,Medium,Academy,7.0,0.0,1
PLID_22104,Mana Drolet,18,F,Netherlands,6'2,181lbs,72.0,70.0,53.0,73.0,44.0,69.0,10.0,68.0,63.0,38.0,56.0,80.0,31.3,,6.4,1.0,8.9,1.0,High,Academy,4.0,0.0,1
PLID_1497,Vaughn Ibarra,26,F,England,6'5,192lbs,47.0,41.0,29.0,31.0,38.0,,12.0,67.0,49.0,23.0,46.0,73.0,16.1,Right,6.0,0.0,5.4,3.0,Medium,Academy,12.0,0.0,1
PLID_14222,Glenda Nicks,20,F,Switzerland,5'11,170lbs,75.0,73.0,67.0,74.0,83.0,79.0,13.0,76.0,79.0,40.0,72.0,77.0,26.7,Left,8.1,74.0,8.0,2.0,Medium,Academy,5.0,8.0,1
PLID_3029,Damaris Blind,23,F,Italy,5'8,139lbs,64.0,81.0,85.0,73.0,45.0,66.0,11.0,66.0,62.0,35.0,45.0,76.0,32.2,Right,6.8,1.0,8.5,6.0,High,Talent Hunt,8.0,0.0,1
PLID_12755,Bill Manrique,18,F,Spain,6'1,181lbs,45.0,31.0,52.0,69.0,42.0,59.0,8.0,58.0,42.0,16.0,35.0,63.0,17.4,Right,5.7,0.0,5.8,5.0,Medium,Academy,4.0,0.0,1
PLID_17210,Kyung Engman,20,F,Libya,5'9,148lbs,72.0,77.0,72.0,58.0,46.0,59.0,10.0,34.0,57.0,39.0,49.0,67.0,27.9,Right,6.3,0.0,7.5,2.0,Medium,Academy,5.0,0.0,1
PLID_16843,Alma Toller,18,F,Mexico,5'9,,52.0,56.0,75.0,61.0,39.0,41.0,10.0,62.0,37.0,34.0,37.0,64.0,24.4,Left,5.0,,6.8,0.0,High,Unknown,3.0,0.0,0
PLID_12478,Joaquin Toy,17,M,Spain,5'11,,82.0,69.0,71.0,56.0,52.0,66.0,10.0,44.0,78.0,44.0,68.0,64.0,26.9,None,8.2,0.0,7.3,5.0,High,Academy,3.0,0.0,1
PLID_7832,Jeanine Barberio,16,M,Wales,6'0,,55.0,56.0,67.0,74.0,33.0,64.0,11.0,57.0,55.0,30.0,35.0,64.0,22.1,None,5.8,1.0,6.1,5.0,Medium,Academy,2.0,0.0,1
PLID_21042,Claud Braithwaite,18,F,Mexico,5'9,159lbs,61.0,75.0,62.0,71.0,58.0,70.0,12.0,36.0,56.0,33.0,60.0,58.0,26.9,Right,5.7,0.0,6.5,6.0,High,Source,3.0,0.0,1
PLID_15476,Merlyn Castilleja,26,M,Russia,6'1,171lbs,68.0,61.0,55.0,54.0,49.0,68.0,13.0,66.0,64.0,27.0,54.0,72.0,26.7,Right,5.9,0.0,7.7,3.0,High,Unknown,12.0,0.0,1
PLID_17214,Rosia Alexis,24,M,Austria,6'2,187lbs,49.0,42.0,42.0,71.0,40.0,58.0,9.0,56.0,36.0,20.0,33.0,72.0,15.8,Right,4.6,0.0,6.5,3.0,Medium,Academy,10.0,0.0,0
PLID_17750,Keva Griffiths,20,F,Serbia,5'11,165lbs,60.0,72.0,62.0,64.0,37.0,60.0,8.0,67.0,60.0,32.0,47.0,66.0,25.5,Right,6.3,0.0,6.8,5.0,High,Academy,6.0,0.0,0
PLID_14075,Velva Schimke,26,M,France,5'11,161lbs,74.0,78.0,66.0,70.0,63.0,63.0,12.0,71.0,74.0,40.0,72.0,72.0,27.2,Left,7.5,1.0,8.1,6.0,High,Academy,12.0,0.0,1
PLID_122,Afton Thorp,16,M,Netherlands,5'10,170lbs,62.0,53.0,65.0,61.0,46.0,62.0,10.0,62.0,62.0,32.0,54.0,66.0,22.5,Right,6.2,0.0,7.3,5.0,Medium,Talent Hunt,1.0,0.0,1
PLID_9733,Zoraida Fludd,16,M,England,5'10,168lbs,48.0,61.0,68.0,63.0,44.0,39.0,9.0,44.0,49.0,22.0,40.0,60.0,22.8,None,4.2,1.0,6.6,2.0,Medium,Academy,1.0,0.0,0
PLID_1398,Brenton Scotti,18,M,Ecuador,6'0,154lbs,71.0,77.0,65.0,69.0,82.0,52.0,8.0,24.0,46.0,40.0,62.0,72.0,29.4,Right,7.2,0.0,8.0,7.0,High,Source,3.0,0.0,1
PLID_20112,Benton Daluz,19,F,Denmark,5'9,154lbs,,85.0,71.0,39.0,56.0,56.0,10.0,45.0,61.0,37.0,52.0,64.0,31.1,Right,5.8,0.0,7.4,1.0,Medium,Academy,5.0,0.0,1
PLID_10702,Myrtice Weisman,17,F,Republic of Ireland,6'4,181lbs,,35.0,60.0,56.0,16.0,36.0,50.0,14.0,21.0,6.0,13.0,36.0,9.1,,3.4,1.0,2.7,1.0,Medium,Academy,3.0,0.0,0
PLID_2514,Nolan Shifflett,19,M,Russia,5'10,165lbs,69.0,63.0,68.0,56.0,58.0,60.0,10.0,52.0,62.0,37.0,54.0,62.0,27.9,Right,5.0,0.0,6.6,4.0,Medium,Academy,4.0,0.0,1
PLID_9670,Trish Jeffreys,17,M,Germany,6'0,180lbs,62.0,75.0,70.0,76.0,51.0,55.0,10.0,31.0,38.0,31.0,52.0,68.0,29.2,Right,4.5,0.0,6.7,4.0,Medium,Academy,3.0,0.0,1
PLID_22170,Nolan Bumbalough,21,F,Brazil,5'10,172lbs,60.0,64.0,55.0,44.0,40.0,61.0,9.0,68.0,65.0,24.0,53.0,66.0,26.0,Any,6.6,0.0,6.9,3.0,Medium,Academy,7.0,0.0,0
PLID_20918,Stephane Como,20,F,Korea Republic,6'2,172lbs,61.0,58.0,39.0,57.0,41.0,50.0,10.0,53.0,58.0,24.0,37.0,72.0,25.8,Right,6.0,0.0,7.1,5.0,Medium,Academy,6.0,0.0,0
PLID_7894,Lee Tharpe,25,M,Brazil,6'0,185lbs,75.0,56.0,49.0,63.0,61.0,77.0,10.0,59.0,65.0,38.0,67.0,76.0,24.4,Left,6.0,0.0,7.2,3.0,Medium,Academy,11.0,0.0,0
PLID_354,Donya Andino,17,M,France,6'2,182lbs,51.0,67.0,52.0,71.0,62.0,51.0,10.0,28.0,42.0,29.0,55.0,62.0,19.6,Right,5.7,0.0,4.9,5.0,Medium,Unknown,3.0,0.0,0
PLID_14564,Neville Rippel,19,M,Republic of Ireland,5'10,157lbs,52.0,42.0,55.0,57.0,53.0,49.0,13.0,27.0,46.0,26.0,49.0,55.0,19.8,Right,5.0,1.0,4.2,3.0,Medium,Academy,4.0,0.0,0
PLID_18671,Narcisa Holladay,21,M,Ecuador,5'11,159lbs,61.0,81.0,70.0,62.0,59.0,50.0,11.0,65.0,62.0,34.0,51.0,64.0,31.1,Left,7.1,0.0,7.2,1.0,Medium,Unknown,7.0,0.0,1
PLID_11903,Russell Tarr,57,F,Netherlands,6'2,172lbs,61.0,68.0,60.0,64.0,64.0,59.0,8.0,31.0,47.0,33.0,56.0,70.0,24.2,None,6.0,0.0,6.9,5.0,Medium,Unknown,6.0,0.0,0
PLID_14751,Suzanna Necessary,27,F,United States,6'2,183lbs,18.0,27.0,36.0,65.0,18.0,44.0,68.0,13.0,36.0,6.0,11.0,54.0,13.5,Right,6.8,0.0,3.5,1.0,Medium,Academy,12.0,0.0,1
PLID_7753,Angelyn Mcandrews,17,M,Argentina,5'7,152lbs,63.0,74.0,81.0,55.0,48.0,48.0,10.0,61.0,59.0,28.0,51.0,62.0,25.6,Left,6.0,0.0,7.3,4.0,Medium,Academy,2.0,0.0,1
PLID_4292,Nana Drewry,18,M,China PR,5'9,154lbs,62.0,56.0,71.0,71.0,56.0,49.0,11.0,36.0,49.0,34.0,43.0,56.0,24.4,Right,3.2,0.0,5.5,5.0,Medium,Academy,3.0,0.0,0
PLID_7248,Karoline Watts,28,F,Switzerland,6'0,159lbs,51.0,60.0,58.0,72.0,44.0,64.0,9.0,56.0,48.0,24.0,41.0,61.0,12.6,Right,5.0,0.0,4.6,3.0,Medium,Talent Hunt,13.0,0.0,0
PLID_1561,Lois Stonecipher,16,F,Germany,5'10,154lbs,52.0,53.0,59.0,58.0,41.0,38.0,12.0,49.0,50.0,28.0,37.0,49.0,22.1,None,4.4,0.0,,3.0,Medium,Academy,1.0,0.0,0
PLID_13583,Cecille Pfarr,16,M,Poland,5'9,154lbs,53.0,52.0,77.0,53.0,46.0,60.0,11.0,44.0,59.0,26.0,41.0,46.0,21.1,Right,4.2,0.0,5.0,3.0,Medium,Unknown,2.0,0.0,0
PLID_937,Melita Glazer,16,F,England,6'1,143lbs,66.0,56.0,69.0,56.0,54.0,70.0,10.0,59.0,66.0,32.0,53.0,64.0,22.3,,5.9,0.0,7.7,7.0,Medium,Academy,2.0,0.0,1
PLID_1856,Janell Trudell,16,F,Namibia,6'0,168lbs,56.0,61.0,65.0,73.0,36.0,46.0,12.0,61.0,54.0,35.0,34.0,74.0,27.6,None,5.9,1.0,7.6,3.0,Low,Academy,1.0,0.0,1
PLID_20527,Codi Keitt,20,F,Spain,5'10,161lbs,86.0,93.0,78.0,67.0,77.0,75.0,13.0,38.0,73.0,46.0,68.0,60.0,32.2,Right,7.4,,7.2,7.0,High,Source,6.0,9.0,1
PLID_1974,Paul Pio,18,F,Republic of Ireland,6'4,176lbs,33.0,61.0,44.0,75.0,41.0,41.0,62.0,18.0,29.0,11.0,14.0,48.0,16.6,Right,5.1,0.0,2.7,2.0,Medium,Unknown,4.0,0.0,1
PLID_6984,Rolf Saeed,19,M,Belgium,5'10,,77.0,78.0,76.0,74.0,53.0,75.0,11.0,71.0,72.0,42.0,59.0,80.0,33.1,Left,7.8,38.0,7.9,4.0,High,Academy,5.0,4.0,1
PLID_8615,Lida Hinkle,18,M,Honduras,6'0,179lbs,64.0,68.0,63.0,81.0,70.0,50.0,10.0,36.0,48.0,34.0,58.0,66.0,26.9,Right,7.2,0.0,6.2,1.0,Medium,Source,3.0,0.0,1
PLID_13891,Elden Youmans,20,F,Brazil,6'0,170lbs,72.0,63.0,57.0,70.0,50.0,70.0,11.0,67.0,69.0,36.0,63.0,67.0,24.2,Right,6.9,0.0,6.7,4.0,Medium,Academy,6.0,0.0,1
PLID_4685,Elza Tarr,21,M,China PR,5'9,137lbs,48.0,65.0,77.0,73.0,48.0,49.0,9.0,56.0,50.0,30.0,45.0,70.0,29.0,Right,5.6,0.0,8.3,5.0,High,Academy,6.0,0.0,0
PLID_12707,Luvenia Mullan,23,M,Mexico,6'2,165lbs,61.0,39.0,44.0,59.0,65.0,58.0,9.0,46.0,58.0,34.0,61.0,70.0,18.4,,5.6,1.0,6.2,4.0,High,Source,8.0,0.0,0
PLID_2158,Francie Tucci,19,M,Germany,6'4,185lbs,,30.0,32.0,64.0,24.0,20.0,68.0,12.0,24.0,6.0,11.0,42.0,14.4,None,6.4,0.0,2.2,2.0,Medium,Academy,5.0,0.0,1
PLID_11540,Katelin Alameda,18,F,Republic of Ireland,5'9,152lbs,59.0,85.0,79.0,36.0,55.0,55.0,12.0,36.0,54.0,34.0,53.0,58.0,33.1,Right,4.8,0.0,5.7,4.0,High,Academy,3.0,0.0,1
PLID_22187,Glenda Mcpeak,21,F,Turkey,6'1,176lbs,69.0,63.0,64.0,76.0,59.0,69.0,11.0,72.0,70.0,36.0,,78.0,24.9,Right,6.5,36.0,,5.0,High,Talent Hunt,7.0,4.0,1
